poly_id,s2_date,ndvi_finale,sorgente,distanza_giorni,ndvi_osservato
P115,2024-06-21,0.28505,interpolato,5,
P115,2024-06-26,0.3073,osservato,0,0.3073
P115,2024-07-01,0.21665,interpolato,5,
P115,2024-07-06,0.126,osservato,0,0.126
P115,2024-07-11,0.1456,osservato,0,0.1456
P115,2024-07-26,0.1834,osservato,0,0.1834
P115,2024-07-31,0.1684,osservato,0,0.1684
P115,2024-08-05,0.176,interpolato,5,
P115,2024-08-10,0.1836,osservato,0,0.1836
P115,2024-08-15,0.1414,osservato,0,0.1414
P115,2024-08-20,0.2513,osservato,0,0.2513
P115,2024-08-25,0.1592,osservato,0,0.1592
P115,2024-08-30,0.1629,osservato,0,0.1629
P115,2024-09-04,0.1281,osservato,0,0.1281
P115,2024-09-09,0.217,osservato,0,0.217
P115,2024-09-14,0.200875,interpolato,5,
P115,2024-09-19,0.18475,interpolato,10,
P115,2024-09-24,0.168625,interpolato,5,
P115,2024-09-29,0.1525,osservato,0,0.1525
P115,2024-10-04,0.16856666666666667,interpolato,5,
P115,2024-10-09,0.18463333333333334,interpolato,10,
P115,2024-10-14,0.2007,interpolato,15,
P115,2024-10-19,0.21676666666666666,interpolato,10,
P115,2024-10-24,0.23283333333333334,interpolato,5,
P115,2024-10-29,0.2489,osservato,0,0.2489
P115,2024-11-03,0.4216,osservato,0,0.4216
P115,2024-11-08,0.4905,interpolato,5,
P115,2024-11-13,0.5594,osservato,0,0.5594
P115,2024-11-18,0.5944499999999999,interpolato,5,
P115,2024-11-23,0.6295,osservato,0,0.6295
P115,2024-11-28,0.6034499999999999,interpolato,5,
P115,2024-12-03,0.5773999999999999,interpolato,10,
P115,2024-12-08,0.55135,interpolato,5,
P115,2024-12-13,0.5253,osservato,0,0.5253
P115,2024-12-18,0.5406500000000001,interpolato,5,
P115,2024-12-23,0.556,osservato,0,0.556
P115,2024-12-28,0.6557,osservato,0,0.6557
P115,2025-01-02,0.6678,interpolato,5,
P115,2025-01-07,0.6799,interpolato,5,
P115,2025-01-12,0.692,osservato,0,0.692
P115,2025-01-17,0.6378,osservato,0,0.6378
P115,2025-01-22,0.641325,interpolato,5,
P115,2025-01-27,0.64485,interpolato,10,
P115,2025-02-01,0.648375,interpolato,5,
P115,2025-02-06,0.6519,osservato,0,0.6519
P115,2025-02-11,0.66275,interpolato,5,
P115,2025-02-16,0.6736,osservato,0,0.6736
P115,2025-02-21,0.5795,osservato,0,0.5795
P115,2025-02-26,0.6385000000000001,interpolato,5,
P115,2025-03-03,0.6975,osservato,0,0.6975
P115,2025-03-08,0.7202,interpolato,5,
P115,2025-03-13,0.7429,interpolato,10,
P115,2025-03-15,0.75198,interpolato,8,
P115,2025-03-18,0.7656000000000001,interpolato,5,
P115,2025-03-23,0.7883,osservato,0,0.7883
P115,2025-03-25,0.5195,osservato,0,0.5195
P115,2025-03-28,0.52448,interpolato,3,
P115,2025-04-02,0.53278,interpolato,2,
P115,2025-04-04,0.5361,osservato,0,0.5361
P115,2025-04-07,0.4631,osservato,0,0.4631
P115,2025-04-12,0.5363,osservato,0,0.5363
P115,2025-04-14,0.58294,interpolato,2,
P115,2025-04-17,0.6529,osservato,0,0.6529
P115,2025-04-22,0.7482,osservato,0,0.7482
P115,2025-04-24,0.7924,osservato,0,0.7924
P115,2025-04-27,0.7036,osservato,0,0.7036
P115,2025-05-02,0.7911,osservato,0,0.7911
P115,2025-05-04,0.7448,osservato,0,0.7448
P115,2025-05-07,0.7523375,interpolato,3,
P115,2025-05-12,0.7649,osservato,0,0.7649
P115,2025-05-14,0.75,osservato,0,0.75
P115,2025-05-17,0.7652,osservato,0,0.7652
P115,2025-05-22,0.633,interpolato,5,
P115,2025-05-24,0.58012,interpolato,7,
P115,2025-05-27,0.5007999999999999,interpolato,5,
P115,2025-06-01,0.3686,osservato,0,0.3686
P115,2025-06-03,0.3435,osservato,0,0.3435
P115,2025-06-11,0.3005,osservato,0,0.3005
P115,2025-06-13,0.3051,osservato,0,0.3051
P115,2025-06-16,0.2275,osservato,0,0.2275
P115,2025-06-21,0.2368,osservato,0,0.2368
P115,2025-06-23,0.3692,osservato,0,0.3692
P115,2025-06-26,0.2716,osservato,0,0.2716
P115,2025-07-01,0.2747,osservato,0,0.2747
P115,2025-07-03,0.2836,interpolato,2,
P115,2025-07-06,0.29695,interpolato,5,
P115,2025-07-11,0.3192,osservato,0,0.3192
P115,2025-07-13,0.31544,interpolato,2,
P115,2025-07-16,0.3098,osservato,0,0.3098
P115,2025-07-21,0.2906,osservato,0,0.2906
P115,2025-07-23,0.2863,osservato,0,0.2863
P115,2025-07-26,0.3527,osservato,0,0.3527
P115,2025-07-31,0.4024,osservato,0,0.4024
P115,2025-08-02,0.41387999999999997,interpolato,2,
P115,2025-08-05,0.4311,osservato,0,0.4311
P115,2025-08-12,0.3157,osservato,0,0.3157
P115,2025-08-15,0.138,osservato,0,0.138
P115,2025-08-20,0.121,osservato,0,0.121
P115,2025-08-22,0.1226,osservato,0,0.1226
P115,2025-08-25,0.1772,osservato,0,0.1772
P115,2025-08-30,0.1073,osservato,0,0.1073
P115,2025-09-01,0.1065,osservato,0,0.1065
P115,2025-09-04,0.1165,osservato,0,0.1165
P115,2025-09-11,0.1782,osservato,0,0.1782
P115,2025-09-14,0.177975,interpolato,3,
P115,2025-09-19,0.1776,osservato,0,0.1776
P115,2025-09-21,0.1791,osservato,0,0.1791
P115,2025-09-24,0.0683,osservato,0,0.0683
P115,2025-09-29,0.1548,osservato,0,0.1548
P115,2025-10-01,0.1571,osservato,0,0.1571
P115,2025-10-04,0.1449,osservato,0,0.1449
P115,2025-10-09,0.3355,osservato,0,0.3355
P115,2025-10-11,0.0748,osservato,0,0.0748
P115,2025-10-14,0.091,osservato,0,0.091
P115,2025-10-19,0.13219999999999998,interpolato,5,
P115,2025-10-21,0.14867999999999998,interpolato,3,
P115,2025-10-24,0.1734,osservato,0,0.1734
P115,2025-10-29,0.1202,osservato,0,0.1202
P115,2025-10-31,0.12314,interpolato,2,
P115,2025-11-08,0.1349,osservato,0,0.1349
P115,2025-11-10,0.1503,osservato,0,0.1503
P115,2025-11-13,0.1998923076923077,interpolato,3,
P115,2025-11-18,0.2825461538461539,interpolato,5,
P115,2025-11-20,0.31560769230769237,interpolato,3,
P115,2025-11-23,0.3652,osservato,0,0.3652
P115,2025-11-28,0.3822,osservato,0,0.3822
P115,2025-11-30,0.4125,interpolato,2,
P115,2025-12-03,0.45794999999999997,interpolato,5,
P115,2025-12-08,0.5337,osservato,0,0.5337
P115,2025-12-10,0.4254,osservato,0,0.4254
P115,2025-12-13,0.5143,osservato,0,0.5143
P115,2025-12-18,0.5358666666666666,interpolato,5,
P115,2025-12-20,0.5444933333333333,interpolato,7,
P115,2025-12-23,0.5574333333333333,interpolato,5,
P115,2025-12-28,0.579,osservato,0,0.579
P115,2025-12-30,0.2731926618266512,radar,2,
P116,2023-01-03,,non_stimabile,25,
P116,2023-01-08,,non_stimabile,20,
P116,2023-01-13,,non_stimabile,15,
P116,2023-01-18,,non_stimabile,10,
P116,2023-01-23,,non_stimabile,5,
P116,2023-01-28,0.195,osservato,0,0.195
P116,2023-02-02,0.187,osservato,0,0.187
P116,2023-02-07,0.184,osservato,0,0.184
P116,2023-02-12,0.1459,osservato,0,0.1459
P116,2023-02-17,0.145,osservato,0,0.145
P116,2023-02-22,0.14939999999999998,interpolato_inaffidabile,5,
P116,2023-02-27,0.1538,interpolato_inaffidabile,10,
P116,2023-03-09,0.1626,osservato,0,0.1626
P116,2023-03-14,0.16225,interpolato_inaffidabile,5,
P116,2023-03-19,0.1619,interpolato_inaffidabile,10,
P116,2023-03-24,0.16155,interpolato_inaffidabile,5,
P116,2023-03-29,0.1612,osservato,0,0.1612
P116,2023-04-03,0.1425,osservato,0,0.1425
P116,2023-04-08,0.12595,interpolato_inaffidabile,5,
P116,2023-04-13,0.1094,osservato,0,0.1094
P116,2023-04-18,0.1193,interpolato_inaffidabile,5,
P116,2023-04-23,0.1292,osservato,0,0.1292
P116,2023-04-28,0.15082,interpolato_inaffidabile,5,
P116,2023-05-03,0.17244,interpolato_inaffidabile,10,
P116,2023-05-08,0.19406,interpolato_inaffidabile,10,
P116,2023-05-13,0.21568,interpolato_inaffidabile,5,
P116,2023-05-18,0.2373,osservato,0,0.2373
P116,2023-05-23,0.0531,osservato,0,0.0531
P116,2023-05-28,0.09025,interpolato_inaffidabile,5,
P116,2023-06-02,0.1274,osservato,0,0.1274
P116,2023-06-07,0.15615,interpolato_inaffidabile,5,
P116,2023-06-12,0.1849,osservato,0,0.1849
P116,2023-06-17,0.2366,osservato,0,0.2366
P116,2023-06-22,0.3811,osservato,0,0.3811
P116,2023-06-27,0.4461333333333333,interpolato_inaffidabile,5,
P116,2023-07-02,0.5111666666666667,interpolato_inaffidabile,5,
P116,2023-07-07,0.5762,osservato,0,0.5762
P116,2023-07-12,0.6216,osservato,0,0.6216
P116,2023-07-17,0.7047,osservato,0,0.7047
P116,2023-07-22,0.6154,osservato,0,0.6154
P116,2023-07-27,0.64,osservato,0,0.64
P116,2023-08-01,0.71045,interpolato_inaffidabile,5,
P116,2023-08-06,0.7809,osservato,0,0.7809
P116,2023-08-11,0.748,osservato,0,0.748
P116,2023-08-16,0.793,osservato,0,0.793
P116,2023-08-21,0.8356,osservato,0,0.8356
P116,2023-08-26,0.7652,osservato,0,0.7652
P116,2023-08-31,0.7886,osservato,0,0.7886
P116,2023-09-05,0.7615,osservato,0,0.7615
P116,2023-09-10,0.7056,osservato,0,0.7056
P116,2023-09-15,0.5523333333333333,interpolato_inaffidabile,5,
P116,2023-09-20,0.3990666666666667,interpolato_inaffidabile,5,
P116,2023-09-25,0.2458,osservato,0,0.2458
P116,2023-09-30,0.5639,osservato,0,0.5639
P116,2023-10-05,0.28159999999999996,interpolato_inaffidabile,5,
P116,2023-10-10,-0.0007,osservato,0,-0.0007
P116,2023-10-15,0.09001999999999999,interpolato_inaffidabile,5,
P116,2023-10-20,0.18073999999999998,interpolato_inaffidabile,10,
P116,2023-10-25,0.27146000000000003,interpolato_inaffidabile,10,
P116,2023-10-30,0.36218,interpolato_inaffidabile,5,
P116,2023-11-04,0.4529,osservato,0,0.4529
P116,2023-11-09,0.4181,interpolato_inaffidabile,5,
P116,2023-11-14,0.3833,interpolato_inaffidabile,5,
P116,2023-11-19,0.3485,osservato,0,0.3485
P116,2023-11-24,0.3423,interpolato_inaffidabile,5,
P116,2023-11-29,0.3361,osservato,0,0.3361
P116,2023-12-09,0.1072,osservato,0,0.1072
P116,2023-12-14,0.2052,interpolato_inaffidabile,5,
P116,2023-12-19,0.3032,osservato,0,0.3032
P116,2023-12-24,0.2727,osservato,0,0.2727
P116,2023-12-29,0.2723,interpolato_inaffidabile,5,
P116,2024-01-03,0.27190000000000003,interpolato_inaffidabile,10,
P116,2024-01-08,0.2715,interpolato_inaffidabile,5,
P116,2024-01-13,0.2711,osservato,0,0.2711
P116,2024-01-18,0.27715,interpolato_inaffidabile,5,
P116,2024-01-23,0.2832,osservato,0,0.2832
P116,2024-01-28,0.2788,interpolato_inaffidabile,5,
P116,2024-02-02,0.2744,osservato,0,0.2744
P116,2024-02-07,0.28478333333333333,interpolato_inaffidabile,5,
P116,2024-02-12,0.29516666666666663,interpolato_inaffidabile,10,
P116,2024-02-17,0.30555,interpolato_inaffidabile,15,
P116,2024-02-22,0.31593333333333334,interpolato_inaffidabile,10,
P116,2024-02-27,0.32631666666666664,interpolato_inaffidabile,5,
P116,2024-03-03,0.3367,osservato,0,0.3367
P116,2024-03-08,0.30735,interpolato_inaffidabile,5,
P116,2024-03-13,0.278,osservato,0,0.278
P116,2024-03-18,0.30575,interpolato_inaffidabile,5,
P116,2024-03-23,0.3335,osservato,0,0.3335
P116,2024-03-28,0.35995,interpolato_inaffidabile,5,
P116,2024-04-02,0.3864,osservato,0,0.3864
P116,2024-04-07,0.3469,osservato,0,0.3469
P116,2024-04-12,0.3396,osservato,0,0.3396
P116,2024-04-17,0.3206,interpolato_inaffidabile,5,
P116,2024-04-22,0.3016,interpolato_inaffidabile,10,
P116,2024-04-27,0.2826,interpolato_inaffidabile,15,
P116,2024-05-02,0.2636,interpolato_inaffidabile,10,
P116,2024-05-07,0.24459999999999998,interpolato_inaffidabile,5,
P116,2024-05-12,0.2256,osservato,0,0.2256
P116,2024-05-17,0.2878,osservato,0,0.2878
P116,2024-05-22,0.2398,osservato,0,0.2398
P116,2024-05-27,0.2222,interpolato_inaffidabile,5,
P116,2024-06-01,0.2046,osservato,0,0.2046
P116,2024-06-06,0.1155,osservato,0,0.1155
P116,2024-06-11,0.2586,osservato,0,0.2586
P116,2024-06-16,0.1026,osservato,0,0.1026
P116,2024-06-21,0.18519999999999998,interpolato_inaffidabile,5,
P116,2024-06-26,0.2678,osservato,0,0.2678
P116,2024-07-01,0.19,interpolato_inaffidabile,5,
P116,2024-07-06,0.1122,osservato,0,0.1122
P116,2024-07-11,0.0778,osservato,0,0.0778
P116,2024-07-26,0.116,osservato,0,0.116
P116,2024-07-31,0.1265,osservato,0,0.1265
P116,2024-08-05,0.12769999999999998,interpolato_inaffidabile,5,
P116,2024-08-10,0.1289,osservato,0,0.1289
P116,2024-08-15,0.1312,osservato,0,0.1312
P116,2024-08-20,0.2521,osservato,0,0.2521
P116,2024-08-25,0.1646,osservato,0,0.1646
P116,2024-08-30,0.1367,osservato,0,0.1367
P116,2024-09-04,0.1474,osservato,0,0.1474
P116,2024-09-09,0.2526,osservato,0,0.2526
P116,2024-09-14,0.24297,interpolato_inaffidabile,5,
P116,2024-09-19,0.23334,interpolato_inaffidabile,10,
P116,2024-09-24,0.22371,interpolato_inaffidabile,15,
P116,2024-09-29,0.21408,interpolato_inaffidabile,20,
P116,2024-10-04,0.20445,interpolato_inaffidabile,25,
P116,2024-10-09,0.19482,interpolato_inaffidabile,20,
P116,2024-10-14,0.18519,interpolato_inaffidabile,15,
P116,2024-10-19,0.17556,interpolato_inaffidabile,10,
P116,2024-10-24,0.16593,interpolato_inaffidabile,5,
P116,2024-10-29,0.1563,osservato,0,0.1563
P116,2024-11-03,0.2669,osservato,0,0.2669
P116,2024-11-08,0.28475,interpolato_inaffidabile,5,
P116,2024-11-13,0.3026,osservato,0,0.3026
P116,2024-11-18,0.29274999999999995,interpolato_inaffidabile,5,
P116,2024-11-23,0.2829,osservato,0,0.2829
P116,2024-11-28,0.26539999999999997,interpolato_inaffidabile,5,
P116,2024-12-03,0.24789999999999998,interpolato_inaffidabile,10,
P116,2024-12-08,0.2304,interpolato_inaffidabile,15,
P116,2024-12-13,0.21289999999999998,interpolato_inaffidabile,15,
P116,2024-12-18,0.1954,interpolato_inaffidabile,10,
P116,2024-12-23,0.1779,interpolato_inaffidabile,5,
P116,2024-12-28,0.1604,osservato,0,0.1604
P116,2025-01-02,0.1852,interpolato_inaffidabile,5,
P116,2025-01-07,0.21,interpolato_inaffidabile,5,
P116,2025-01-12,0.2348,osservato,0,0.2348
P116,2025-01-17,0.1599,osservato,0,0.1599
P116,2025-01-22,0.16535,interpolato_inaffidabile,5,
P116,2025-01-27,0.1708,interpolato_inaffidabile,10,
P116,2025-02-01,0.17625,interpolato_inaffidabile,5,
P116,2025-02-06,0.1817,osservato,0,0.1817
P116,2025-02-11,0.2153,interpolato_inaffidabile,5,
P116,2025-02-16,0.2489,osservato,0,0.2489
P116,2025-02-21,0.1403,osservato,0,0.1403
P116,2025-02-26,0.16990000000000002,interpolato_inaffidabile,5,
P116,2025-03-03,0.1995,osservato,0,0.1995
